time,epoch,step,phase,lossD,lossG,g_gan,g_spec,r1,lrG,lrD,delta_scale,inst_sigma,evasion,val_evasion
1761486982,1,1042,epoch,3.4412816023872363e-07,0.014014235097064053,0.013501743895078576,0.000512491172211309,2.0948643493944046e-06,0.0001,0.00015,0.021945244888734936,0.02,0.0,nan
1761486986,1,1042,val_end,nan,0.010598134249448776,0.010124308988451958,2.369124376855325e-05,nan,0.0001,0.00015,0.021945244888734936,0.02,nan,0.0
1761486986,1,1042,val_end,nan,0.010598134249448776,0.010124308988451958,2.369124376855325e-05,nan,0.0001,0.00015,0.021945244888734936,0.02,nan,0.0
1761487026,2,1100,train,1.1444091796875e-05,0.007384672295302153,0.0071258544921875,0.00025881771580316126,5.546617671825516e-07,0.0001,0.00015,0.02156017422081504,0.02,0.0,nan
1761487026,2,1100,train,1.1444091796875e-05,0.007384672295302153,0.0071258544921875,0.00025881771580316126,5.546617671825516e-07,0.0001,0.00015,0.02156017422081504,0.02,0.0,nan
1761487034,2,1100,train,1.1444091796875e-05,0.007384672295302153,0.0071258544921875,0.00025881771580316126,5.546617671825516e-07,0.0001,0.00015,0.02156017422081504,0.02,0.0,nan
1761487034,2,1100,train,1.1444091796875e-05,0.007384672295302153,0.0071258544921875,0.00025881771580316126,5.546617671825516e-07,0.0001,0.00015,0.02156017422081504,0.02,0.0,nan
1761487108,2,1200,train,-1.9073486328125e-06,0.0040160431526601315,0.0035877227783203125,0.00042832025792449713,1.3236016229711822e-06,0.0001,0.00015,0.020922880603108228,0.02,0.0,nan
1761487108,2,1200,train,-1.9073486328125e-06,0.0040160431526601315,0.0035877227783203125,0.00042832025792449713,1.3236016229711822e-06,0.0001,0.00015,0.020922880603108228,0.02,0.0,nan
1761487114,2,1200,train,-1.9073486328125e-06,0.0040160431526601315,0.0035877227783203125,0.00042832025792449713,1.3236016229711822e-06,0.0001,0.00015,0.020922880603108228,0.02,0.0,nan
1761487114,2,1200,train,-1.9073486328125e-06,0.0040160431526601315,0.0035877227783203125,0.00042832025792449713,1.3236016229711822e-06,0.0001,0.00015,0.020922880603108228,0.02,0.0,nan
1761487188,2,1300,train,0.0,0.010046884417533875,0.00971221923828125,0.0003346647717989981,4.849963488595677e-07,0.0001,0.00015,0.02030442464186051,0.02,0.0,nan
1761487188,2,1300,train,0.0,0.010046884417533875,0.00971221923828125,0.0003346647717989981,4.849963488595677e-07,0.0001,0.00015,0.02030442464186051,0.02,0.0,nan
1761487195,2,1300,train,0.0,0.010046884417533875,0.00971221923828125,0.0003346647717989981,4.849963488595677e-07,0.0001,0.00015,0.02030442464186051,0.02,0.0,nan
1761487195,2,1300,train,0.0,0.010046884417533875,0.00971221923828125,0.0003346647717989981,4.849963488595677e-07,0.0001,0.00015,0.02030442464186051,0.02,0.0,nan
1761487267,2,1400,train,-7.62939453125e-06,0.00881338119506836,0.00836181640625,0.00045156473061069846,6.843300752734649e-07,0.0001,0.00015,0.019704249517905646,0.02,0.0,nan
1761487267,2,1400,train,-7.62939453125e-06,0.00881338119506836,0.00836181640625,0.00045156473061069846,6.843300752734649e-07,0.0001,0.00015,0.019704249517905646,0.02,0.0,nan
1761487274,2,1400,train,-7.62939453125e-06,0.00881338119506836,0.00836181640625,0.00045156473061069846,6.843300752734649e-07,0.0001,0.00015,0.019704249517905646,0.02,0.0,nan
1761487274,2,1400,train,-7.62939453125e-06,0.00881338119506836,0.00836181640625,0.00045156473061069846,6.843300752734649e-07,0.0001,0.00015,0.019704249517905646,0.02,0.0,nan
1761487347,2,1500,train,0.0,0.008033010177314281,0.00772857666015625,0.00030443331343121827,6.692664555885131e-07,0.0001,0.00015,0.019121814871002823,0.02,0.0,nan
1761487347,2,1500,train,0.0,0.008033010177314281,0.00772857666015625,0.00030443331343121827,6.692664555885131e-07,0.0001,0.00015,0.019121814871002823,0.02,0.0,nan
1761487349,2,1500,val,nan,0.007993835024535656,0.007673642598092556,1.6009618775569834e-05,nan,0.0001,0.00015,0.019121814871002823,0.02,nan,0.0
1761487349,2,1500,val,nan,0.007993835024535656,0.007673642598092556,1.6009618775569834e-05,nan,0.0001,0.00015,0.019121814871002823,0.02,nan,0.0
1761487354,2,1500,train,0.0,0.008033010177314281,0.00772857666015625,0.00030443331343121827,6.692664555885131e-07,0.0001,0.00015,0.019121814871002823,0.02,0.0,nan
1761487354,2,1500,train,0.0,0.008033010177314281,0.00772857666015625,0.00030443331343121827,6.692664555885131e-07,0.0001,0.00015,0.019121814871002823,0.02,0.0,nan
1761487356,2,1500,val,nan,0.007993835024535656,0.007673642598092556,1.6009618775569834e-05,nan,0.0001,0.00015,0.019121814871002823,0.02,nan,0.0
1761487356,2,1500,val,nan,0.007993835024535656,0.007673642598092556,1.6009618775569834e-05,nan,0.0001,0.00015,0.019121814871002823,0.02,nan,0.0
1761487399,2,1563,epoch,-6.955781962272073e-08,0.008135648820130958,0.007754913447228137,0.000380735364635323,7.436323676400175e-07,0.0001,0.00015,0.01876938401612801,0.02,0.0,nan
1761487399,2,1563,epoch,-6.955781962272073e-08,0.008135648820130958,0.007754913447228137,0.000380735364635323,7.436323676400175e-07,0.0001,0.00015,0.01876938401612801,0.02,0.0,nan
1761487403,2,1563,val_end,nan,0.007158115040510893,0.006813826970756054,1.721439912216738e-05,nan,0.0001,0.00015,0.01876938401612801,0.02,nan,0.0
1761487403,2,1563,val_end,nan,0.007158115040510893,0.006813826970756054,1.721439912216738e-05,nan,0.0001,0.00015,0.01876938401612801,0.02,nan,0.0
1761487404,2,1563,epoch,-6.955781962272073e-08,0.008135648820130958,0.007754913447228137,0.000380735364635323,7.436323676400175e-07,0.0001,0.00015,0.01876938401612801,0.02,0.0,nan
1761487404,2,1563,epoch,-6.955781962272073e-08,0.008135648820130958,0.007754913447228137,0.000380735364635323,7.436323676400175e-07,0.0001,0.00015,0.01876938401612801,0.02,0.0,nan
1761487408,2,1563,val_end,nan,0.007158115040510893,0.006813826970756054,1.721439912216738e-05,nan,0.0001,0.00015,0.01876938401612801,0.02,nan,0.0
1761487408,2,1563,val_end,nan,0.007158115040510893,0.006813826970756054,1.721439912216738e-05,nan,0.0001,0.00015,0.01876938401612801,0.02,nan,0.0
1761487432,3,1600,train,0.0,0.005824628286063671,0.0055084228515625,0.0003162052307743579,3.398050694158883e-07,0.0001,0.00015,0.018556596313330117,0.02,0.0,nan
1761487433,3,1600,train,0.0,0.005824628286063671,0.0055084228515625,0.0003162052307743579,3.398050694158883e-07,0.0001,0.00015,0.018556596313330117,0.02,0.0,nan
1761487440,3,1600,train,0.0,0.005824628286063671,0.0055084228515625,0.0003162052307743579,3.398050694158883e-07,0.0001,0.00015,0.018556596313330117,0.02,0.0,nan
1761487440,3,1600,train,0.0,0.005824628286063671,0.0055084228515625,0.0003162052307743579,3.398050694158883e-07,0.0001,0.00015,0.018556596313330117,0.02,0.0,nan
1761487512,3,1700,train,1.9073486328125e-06,0.0023713717237114906,0.002079010009765625,0.00029236177215352654,4.0318158767149725e-07,0.0001,0.00015,0.018008084957358367,0.02,0.0,nan
1761487513,3,1700,train,1.9073486328125e-06,0.0023713717237114906,0.002079010009765625,0.00029236177215352654,4.0318158767149725e-07,0.0001,0.00015,0.018008084957358367,0.02,0.0,nan
1761487522,3,1700,train,1.9073486328125e-06,0.0023713717237114906,0.002079010009765625,0.00029236177215352654,4.0318158767149725e-07,0.0001,0.00015,0.018008084957358367,0.02,0.0,nan
1761487522,3,1700,train,1.9073486328125e-06,0.0023713717237114906,0.002079010009765625,0.00029236177215352654,4.0318158767149725e-07,0.0001,0.00015,0.018008084957358367,0.02,0.0,nan
1761487593,3,1800,train,0.0,0.0026855210307985544,0.002399444580078125,0.00028607650892809033,2.9526137268476305e-07,0.0001,0.00015,0.017475786957680494,0.02,0.0,nan
1761487594,3,1800,train,0.0,0.0026855210307985544,0.002399444580078125,0.00028607650892809033,2.9526137268476305e-07,0.0001,0.00015,0.017475786957680494,0.02,0.0,nan
1761487603,3,1800,train,0.0,0.0026855210307985544,0.002399444580078125,0.00028607650892809033,2.9526137268476305e-07,0.0001,0.00015,0.017475786957680494,0.02,0.0,nan
1761487603,3,1800,train,0.0,0.0026855210307985544,0.002399444580078125,0.00028607650892809033,2.9526137268476305e-07,0.0001,0.00015,0.017475786957680494,0.02,0.0,nan
1761487671,3,1900,train,0.0,0.0058722179383039474,0.005542755126953125,0.00032946260762400925,5.790222417090263e-07,0.0001,0.00015,0.016959223066384043,0.02,0.0,nan
1761487673,3,1900,train,0.0,0.0058722179383039474,0.005542755126953125,0.00032946260762400925,5.790222417090263e-07,0.0001,0.00015,0.016959223066384043,0.02,0.0,nan
1761487682,3,1900,train,0.0,0.0058722179383039474,0.005542755126953125,0.00032946260762400925,5.790222417090263e-07,0.0001,0.00015,0.016959223066384043,0.02,0.0,nan
1761487683,3,1900,train,0.0,0.0058722179383039474,0.005542755126953125,0.00032946260762400925,5.790222417090263e-07,0.0001,0.00015,0.016959223066384043,0.02,0.0,nan
1761487752,3,2000,train,1.9073486328125e-06,0.0029360135085880756,0.0026950836181640625,0.00024092978856060654,2.6738942437987134e-07,0.0001,0.00015,0.01645792820156619,0.02,0.0,nan
1761487753,3,2000,train,1.9073486328125e-06,0.0029360135085880756,0.0026950836181640625,0.00024092978856060654,2.6738942437987134e-07,0.0001,0.00015,0.01645792820156619,0.02,0.0,nan
