step,epoch,lossD,lossG,loss_gan,loss_spec,loss_fm,loss_evasion,inst_noise,delta,lambda_evasion,p_bona_mean
452000,145,4.372997283935547,6449.47265625,6441.359375,6.919378280639648,0.5022986531257629,0.6914301514625549,4.676214358166567e-22,0.002,1.0,0.5008494853973389
452100,145,-37.71142578125,6461.10986328125,6452.67041015625,7.245288848876953,0.5025584101676941,0.6919156312942505,4.62968293288191e-22,0.002,1.0,0.5006036758422852
452200,145,-39.5081787109375,6461.0166015625,6453.4013671875,6.429924011230469,0.4929320216178894,0.6923539638519287,4.583614526050467e-22,0.002,1.0,0.5003876090049744
452300,145,-37.4791259765625,6469.3515625,6460.5576171875,7.5961151123046875,0.5050515532493591,0.6926571130752563,4.538004530332429e-22,0.002,1.0,0.5002390742301941
452400,146,5.809757232666016,6463.7685546875,6454.83203125,7.743990898132324,0.4994059205055237,0.692851185798645,4.492848384234074e-22,0.002,1.0,0.5001443028450012
452500,146,-38.8819580078125,6461.48095703125,6453.28271484375,7.009130001068115,0.49758967757225037,0.6914435625076294,4.44814157165155e-22,0.002,1.0,0.5008605122566223
452600,146,-36.643310546875,6465.8359375,6456.63623046875,8.018014907836914,0.4900967478752136,0.6916281580924988,4.403879621419218e-22,0.002,1.0,0.5007488131523132
452700,146,-38.0794677734375,6461.3896484375,6453.2763671875,6.919261932373047,0.5020022392272949,0.6920875310897827,4.3600581068625025e-22,0.002,1.0,0.5005194544792175
452800,146,4.8653717041015625,6461.0947265625,6452.8349609375,7.0450873374938965,0.5223097205162048,0.6924557089805603,4.316672645355175e-22,0.002,1.0,0.5003382563591003
452900,146,-38.2960205078125,6476.50537109375,6468.22216796875,7.073116779327393,0.5173306465148926,0.6927085518836975,4.273718897881024e-22,0.002,1.0,0.5002143383026123
453000,146,-38.2857666015625,6460.03173828125,6452.216796875,6.620620250701904,0.5016021728515625,0.6928734183311462,4.231192568599927e-22,0.002,1.0,0.5001336336135864
453100,146,-38.8990478515625,6464.32568359375,6456.083984375,7.047793865203857,0.5011804103851318,0.6929784417152405,4.189089404418205e-22,0.002,1.0,0.5000823140144348
453200,146,4.692913055419922,6463.07763671875,6455.30029296875,6.583558559417725,0.5017949342727661,0.6917974948883057,4.147405194563278e-22,0.002,1.0,0.5007033348083496
453300,146,-39.0205078125,6469.25341796875,6461.544921875,6.506070137023926,0.5112669467926025,0.6915954351425171,4.1061357701625315e-22,0.002,1.0,0.5007683634757996
453400,146,-38.7557373046875,6468.201171875,6460.1318359375,6.8642425537109375,0.5132755041122437,0.6920009851455688,4.0652770038264026e-22,0.002,1.0,0.5005629658699036
453500,146,-38.7308349609375,6462.5068359375,6453.8681640625,7.452949523925781,0.49299365282058716,0.692375659942627,4.024824809235572e-22,0.002,1.0,0.5003779530525208
453600,146,8.485713958740234,6486.08642578125,6476.51220703125,8.408851623535156,0.47286534309387207,0.6926448345184326,3.984775140732306e-22,0.002,1.0,0.5002458095550537
453700,146,-39.5166015625,6468.85595703125,6461.5244140625,6.13858699798584,0.5002241134643555,0.6928256750106812,3.9451239929158388e-22,0.002,1.0,0.5001571774482727
453800,146,-37.9080810546875,6464.970703125,6456.646484375,7.112753391265869,0.5187729597091675,0.6929438710212708,3.9058674002417905e-22,0.002,1.0,0.5000993609428406
453900,146,-36.4427490234375,6458.39697265625,6450.07373046875,7.130429267883301,0.5013114213943481,0.6915551424026489,3.867001436625574e-22,0.002,1.0,0.5008031129837036
454000,146,3.94952392578125,6469.46484375,6461.5576171875,6.707154750823975,0.5081270933151245,0.6917262673377991,3.828522215049735e-22,0.002,1.0,0.5007010102272034
454100,146,-39.881591796875,6456.48779296875,6449.15478515625,6.13817024230957,0.5027438998222351,0.6921318769454956,3.7904258871752177e-22,0.002,1.0,0.5004984140396118
454200,146,-39.1041259765625,6459.869140625,6451.4501953125,7.226633548736572,0.5000433921813965,0.6924625635147095,3.7527086429564803e-22,0.002,1.0,0.5003355145454407
454300,146,-39.4320068359375,6456.99267578125,6449.66162109375,6.15477991104126,0.48318955302238464,0.6926961541175842,3.7153667102604586e-22,0.002,1.0,0.5002208352088928
454400,146,4.848579406738281,6455.9140625,6447.498046875,7.222900390625,0.5004711747169495,0.6928620338439941,3.678396354489303e-22,0.002,1.0,0.5001368522644043
454500,146,-38.222412109375,6458.37646484375,6450.05908203125,7.132205009460449,0.49184173345565796,0.6931894421577454,3.641793878206889e-22,0.002,1.0,0.49998903274536133
454600,146,-39.27734375,6458.41064453125,6450.78955078125,6.425838470458984,0.5018978118896484,0.6931576132774353,3.605555620769016e-22,0.002,1.0,0.4999922513961792
454700,146,-37.93115234375,6455.53076171875,6447.09326171875,7.256813049316406,0.48711010813713074,0.6931366920471191,3.5696779579573226e-22,0.002,1.0,0.5000050067901611
454800,146,4.38916015625,6453.15625,6445.73583984375,6.236428260803223,0.4921554923057556,0.6916534900665283,3.534157301616817e-22,0.002,1.0,0.5007626414299011
454900,146,-39.2244873046875,6455.23583984375,6447.5546875,6.499879360198975,0.48909831047058105,0.6916757822036743,3.4989900992970136e-22,0.002,1.0,0.5007269382476807
455000,146,-38.302001953125,6454.3310546875,6445.8916015625,7.240471839904785,0.5071496963500977,0.6920868754386902,3.4641728338966664e-22,0.002,1.0,0.5005204081535339
455100,146,-37.938720703125,6454.3583984375,6445.76513671875,7.388139724731445,0.5128195285797119,0.6924399137496948,3.42970202331201e-22,0.002,1.0,0.500346302986145
455200,146,5.7415924072265625,6459.4462890625,6450.0732421875,8.191865921020508,0.4881751239299774,0.6926902532577515,3.3955742200885155e-22,0.002,1.0,0.5002234578132629
455300,146,-38.85009765625,6452.6611328125,6444.3203125,7.139575958251953,0.5083693861961365,0.6928581595420837,3.3617860110761065e-22,0.002,1.0,0.5001366138458252
455400,146,-38.654052734375,6451.79833984375,6443.4453125,7.157113075256348,0.5023977756500244,0.6932402849197388,3.3283340170878047e-22,0.002,1.0,0.49995923042297363
455500,146,-37.765625,6444.01708984375,6435.82275390625,6.996682167053223,0.5043100714683533,0.6931349635124207,3.2952148925617796e-22,0.002,1.0,0.500003457069397
455600,147,6.264396667480469,6450.68115234375,6441.9111328125,7.575555324554443,0.5010318160057068,0.6931440830230713,3.26242532522675e-22,0.002,1.0,0.5000022649765015
455700,147,-37.5721435546875,6446.70068359375,6438.47998046875,7.047276496887207,0.4801780879497528,0.693149983882904,3.2299620357707254e-22,0.002,1.0,0.4999985098838806
455800,147,-39.7044677734375,6447.4873046875,6440.59033203125,5.707247734069824,0.4965960383415222,0.6931460499763489,3.197821777513044e-22,0.002,1.0,0.500000536441803
455900,147,-38.762451171875,6443.1298828125,6434.927734375,7.024881362915039,0.4836753308773041,0.6931474208831787,3.166001336079655e-22,0.002,1.0,0.49999988079071045
456000,147,5.1525421142578125,6453.30078125,6444.9296875,7.1831231117248535,0.49441033601760864,0.6931472420692444,3.134497529081664e-22,0.002,1.0,0.5
456100,147,-37.09521484375,6442.65234375,6433.60986328125,7.85360050201416,0.49551472067832947,0.6931471824645996,3.103307205797042e-22,0.002,1.0,0.5
456200,147,-38.6793212890625,6447.17333984375,6439.0546875,6.939835548400879,0.4851374626159668,0.6931471824645996,3.072427246855528e-22,0.002,1.0,0.5
456300,147,-37.255615234375,6443.5537109375,6435.3076171875,7.051397323608398,0.5033671855926514,0.6916148662567139,3.0418545639266686e-22,0.002,1.0,0.5007820129394531
456400,147,4.3213043212890625,6447.478515625,6439.9765625,6.32011604309082,0.4897341728210449,0.6916643977165222,3.0115860994109306e-22,0.002,1.0,0.5007316470146179
456500,147,-37.6502685546875,6445.94580078125,6437.16796875,7.5927958488464355,0.4933018386363983,0.6921101212501526,2.981618826133918e-22,0.002,1.0,0.5005081295967102
456600,147,-39.11572265625,6443.89990234375,6436.126953125,6.579161643981934,0.5016802549362183,0.6925007700920105,2.951949747043631e-22,0.002,1.0,0.5003117918968201
456700,147,-39.6182861328125,6447.1923828125,6438.8291015625,7.179485321044922,0.4904152750968933,0.6931894421577454,2.9225758949107067e-22,0.002,1.0,0.4999638795852661
456800,147,5.449398040771484,6437.30126953125,6427.97705078125,8.134356498718262,0.4967755079269409,0.693148136138916,2.8934943320316883e-22,0.002,1.0,0.5000045895576477
456900,147,-35.7869873046875,6447.40185546875,6437.76220703125,8.466334342956543,0.47987112402915955,0.6931337714195251,2.864702149935206e-22,0.002,1.0,0.500004768371582
457000,147,-37.69580078125,6445.26123046875,6437.03515625,7.037961959838867,0.4944637715816498,0.6931545734405518,2.8361964690911034e-22,0.002,1.0,0.4999969005584717
457100,147,-37.738037109375,6447.4609375,6438.37890625,7.910703659057617,0.4781511723995209,0.6931440234184265,2.807974438622453e-22,0.002,1.0,0.5000014305114746
457200,147,5.798828125,6463.3427734375,6455.41162109375,6.752277374267578,0.485122412443161,0.6931484341621399,2.7800332360204346e-22,0.002,1.0,0.49999940395355225
457300,147,-39.487548828125,6446.69970703125,6438.4580078125,7.038265228271484,0.510308563709259,0.6931467056274414,2.7523700668620654e-22,0.002,1.0,0.5000002384185791
457400,147,-37.05615234375,6444.6376953125,6436.482421875,6.9548797607421875,0.5070024132728577,0.6931473016738892,2.724982164530715e-22,0.002,1.0,0.49999988079071045
457500,147,-39.2041015625,6446.18408203125,6438.009765625,6.985732555389404,0.4952029883861542,0.6931471824645996,2.697866789939418e-22,0.002,1.0,0.5000000596046448
457600,147,5.166267395019531,6433.91748046875,6425.22802734375,7.512423992156982,0.48380374908447266,0.6931470632553101,2.671021231256934e-22,0.002,1.0,0.5000000596046448
457700,147,-39.0018310546875,6439.4716796875,6431.61474609375,6.64595890045166,0.5178154706954956,0.6931473016738892,2.6444428036365423e-22,0.002,1.0,0.4999999403953552
457800,147,-36.9034423828125,6448.08203125,6439.1162109375,7.770193099975586,0.5025180578231812,0.6931472420692444,2.6181288489475157e-22,0.002,1.0,0.5
457900,147,-38.1041259765625,6450.7744140625,6442.68359375,6.871335983276367,0.5262653827667236,0.6931472420692444,2.5920767355092897e-22,0.002,1.0,0.5
458000,147,3.8685073852539062,6461.44775390625,6454.1796875,6.060312271118164,0.5140567421913147,0.6931472420692444,2.5662838578282623e-22,0.002,1.0,0.5
458100,147,-38.5706787109375,6446.4169921875,6438.3046875,6.914299011230469,0.5048247575759888,0.6931472420692444,2.5407476363372132e-22,0.002,1.0,0.5
458200,147,-40.4610595703125,6444.3271484375,6438.29541015625,4.849648475646973,0.48884737491607666,0.6931472420692444,2.5154655171373247e-22,0.002,1.0,0.5
458300,147,-39.1878662109375,6447.37646484375,6439.3310546875,6.8449530601501465,0.5074517130851746,0.6931472420692444,2.490434971742757e-22,0.002,1.0,0.5
458400,147,6.733680725097656,6453.72021484375,6444.70458984375,7.8127570152282715,0.5091285705566406,0.6931472420692444,2.465653496827782e-22,0.002,1.0,0.5
458500,147,-38.6873779296875,6440.1171875,6432.5166015625,6.4014973640441895,0.5059785842895508,0.6931472420692444,2.4411186139764117e-22,0.002,1.0,0.5
458600,147,-39.0987548828125,6444.076171875,6436.4326171875,6.443567276000977,0.5068617463111877,0.6931472420692444,2.4168278694345446e-22,0.002,1.0,0.5
458700,148,-38.8697509765625,6438.18359375,6430.3056640625,6.701200485229492,0.4834389090538025,0.6931472420692444,2.3927788338645494e-22,0.002,1.0,0.5
458800,148,4.744541168212891,6452.521484375,6444.91796875,6.407116889953613,0.502846896648407,0.6931472420692444,2.3689691021023075e-22,0.002,1.0,0.5
458900,148,-40.0616455078125,6449.34619140625,6442.47802734375,5.6715898513793945,0.5034746527671814,0.6931472420692444,2.3453962929166847e-22,0.002,1.0,0.5
459000,148,-38.751953125,6442.310546875,6434.0693359375,7.0612287521362305,0.4867125153541565,0.6931472420692444,2.32205804877136e-22,0.002,1.0,0.5
459100,148,-38.303466796875,6437.43505859375,6428.6298828125,7.60795783996582,0.5043164491653442,0.6930311322212219,2.2989520355890623e-22,0.002,1.0,0.500109851360321
459200,148,5.899894714355469,6438.2373046875,6430.0576171875,6.997554302215576,0.48979100584983826,0.692315399646759,2.2760759425181344e-22,0.002,1.0,0.5004134178161621
459300,148,-39.371826171875,6438.765625,6430.671875,6.920099258422852,0.4816732108592987,0.6925857067108154,2.253427481701419e-22,0.002,1.0,0.5002726316452026
459400,148,-37.4007568359375,6438.2490234375,6429.59375,7.458524703979492,0.5037119388580322,0.6928669810295105,2.2310043880474526e-22,0.002,1.0,0.5001346468925476
459500,148,-35.789794921875,6442.8583984375,6433.140625,8.531765937805176,0.4931063652038574,0.6930290460586548,2.208804419003931e-22,0.002,1.0,0.5000563859939575
459600,148,4.951133728027344,6438.6435546875,6430.4970703125,6.942505359649658,0.5112857222557068,0.6931037902832031,2.186825354333421e-22,0.002,1.0,0.5000205636024475
459700,148,-38.4349365234375,6435.1591796875,6426.71142578125,7.271147727966309,0.4832351803779602,0.6931333541870117,2.1650649958913307e-22,0.002,1.0,0.5000064969062805
459800,148,-40.218017578125,6436.1669921875,6429.57568359375,5.409695625305176,0.4882272183895111,0.6931435465812683,2.1435211674060513e-22,0.002,1.0,0.5000016689300537
459900,148,-39.1334228515625,6435.50341796875,6427.93994140625,6.381189823150635,0.4886334538459778,0.6931465864181519,2.12219171426132e-22,0.002,1.0,0.5000002980232239
460000,148,4.9367828369140625,6432.69140625,6424.48974609375,7.009677886962891,0.498678058385849,0.6931472420692444,2.1010745032807287e-22,0.002,1.0,0.5
460100,148,-38.9605712890625,6435.81005859375,6428.22021484375,6.399652004241943,0.49701565504074097,0.6931473016738892,2.0801674225143872e-22,0.002,1.0,0.4999999403953552
460200,148,-37.480224609375,6436.14404296875,6427.91064453125,7.057553291320801,0.482448935508728,0.6931472420692444,2.0594683810277037e-22,0.002,1.0,0.5
460300,148,-38.1690673828125,6440.1015625,6431.6904296875,7.197358131408691,0.5206950902938843,0.6931472420692444,2.0389753086922682e-22,0.002,1.0,0.5
460400,148,5.431388854980469,6437.01123046875,6429.18896484375,6.635494709014893,0.49364280700683594,0.6931472420692444,2.018686155978817e-22,0.002,1.0,0.5
460500,148,-38.045654296875,6431.203125,6423.5751953125,6.432801246643066,0.5021239519119263,0.6931472420692444,1.9985988937522543e-22,0.002,1.0,0.5
460600,148,-39.666748046875,6431.0703125,6423.3994140625,6.475543022155762,0.504019021987915,0.6912921071052551,1.9787115130687276e-22,0.002,1.0,0.5009550452232361
460700,148,-39.583251953125,6431.3203125,6424.27880859375,5.8345794677734375,0.5158097147941589,0.6913214921951294,1.9590220249746976e-22,0.002,1.0,0.5008978843688965
460800,148,5.282512664794922,6440.32763671875,6430.6279296875,8.498281478881836,0.5095937252044678,0.6919970512390137,1.9395284603080315e-22,0.002,1.0,0.5005596280097961
460900,148,-37.8448486328125,6432.63671875,6424.5234375,6.90617561340332,0.5148190855979919,0.6925181150436401,1.9202288695010612e-22,0.002,1.0,0.5003045797348022
461000,148,-37.227783203125,6436.1328125,6427.576171875,7.365612983703613,0.49806809425354004,0.6928284168243408,1.9011213223856068e-22,0.002,1.0,0.5001538991928101
461100,148,-39.252197265625,6436.66064453125,6429.015625,6.448906898498535,0.5034382343292236,0.6929938197135925,1.8822039079999368e-22,0.002,1.0,0.5000738501548767
461200,148,4.955219268798828,6425.2001953125,6417.44140625,6.578474998474121,0.4874107539653778,0.6930762529373169,1.863474734397654e-22,0.002,1.0,0.5000340938568115
461300,148,-38.15185546875,6426.0439453125,6418.1220703125,6.711723327636719,0.5167001485824585,0.6931154727935791,1.8449319284584775e-22,0.002,1.0,0.5000151991844177
461400,148,-39.5289306640625,6425.85546875,6418.494140625,6.171090602874756,0.4969516694545746,0.6931334137916565,1.8265736357009127e-22,0.002,1.0,0.5000066161155701
461500,148,-39.298095703125,6430.38525390625,6422.462890625,6.7367777824401855,0.49209484457969666,0.6931414008140564,1.8083980200967835e-22,0.002,1.0,0.5000027418136597
461600,148,5.458030700683594,6426.85498046875,6418.142578125,7.5228071212768555,0.4960710406303406,0.6931448578834534,1.7904032638876076e-22,0.002,1.0,0.5000011324882507
461700,148,-37.28955078125,6422.787109375,6414.251953125,7.354423999786377,0.48751991987228394,0.6931462287902832,1.7725875674027999e-22,0.002,1.0,0.5000004768371582
461800,149,-38.929443359375,6417.9462890625,6409.4951171875,7.281942367553711,0.4758889079093933,0.693146824836731,1.7549491488796896e-22,0.002,1.0,0.5000001788139343
461900,149,-37.097412109375,6427.27880859375,6417.7919921875,8.289999008178711,0.5031847953796387,0.6931470632553101,1.7374862442853225e-22,0.002,1.0,0.5000000596046448
462000,149,4.8309783935546875,6421.4599609375,6413.00390625,7.274397850036621,0.48844560980796814,0.6931471824645996,1.7201971071400396e-22,0.002,1.0,0.5
462100,149,-38.6702880859375,6418.54150390625,6410.7744140625,6.595094203948975,0.47860270738601685,0.6931471824645996,1.7030800083428087e-22,0.002,1.0,0.5
462200,149,-38.787841796875,6425.00439453125,6417.02978515625,6.795654773712158,0.4855281710624695,0.6931471824645996,1.686133235998293e-22,0.002,1.0,0.5
462300,149,-38.594970703125,6423.35009765625,6415.4482421875,6.723316669464111,0.4855354428291321,0.6931471824645996,1.669355095245653e-22,0.002,1.0,0.5
462400,149,5.670539855957031,6419.68994140625,6411.451171875,7.0146403312683105,0.5305632948875427,0.6931471824645996,1.6527439080890317e-22,0.002,1.0,0.5
462500,149,-38.7193603515625,6423.3818359375,6415.67236328125,6.501877784729004,0.514138400554657,0.6931471824645996,1.6362980132297394e-22,0.002,1.0,0.5
462600,149,-37.9151611328125,6418.97265625,6410.5322265625,7.237173080444336,0.5095511674880981,0.6931471824645996,1.6200157659001105e-22,0.002,1.0,0.5
462700,149,-38.601806640625,6420.26025390625,6412.71142578125,6.347950458526611,0.5074162483215332,0.6931471824645996,1.6038955376990013e-22,0.002,1.0,0.5
462800,149,5.678474426269531,6419.2958984375,6411.845703125,6.253631591796875,0.5044295787811279,0.6926203966140747,1.5879357164289383e-22,0.002,1.0,0.5003741383552551
462900,149,-35.7154541015625,6408.95263671875,6399.40283203125,8.382743835449219,0.4761661887168884,0.6911037564277649,1.5721347059348803e-22,0.002,1.0,0.5010173320770264
463000,149,-39.0281982421875,6411.70947265625,6403.8681640625,6.6548004150390625,0.49442362785339355,0.6916707754135132,1.5564909259445841e-22,0.002,1.0,0.5007211565971375
463100,149,-40.9349365234375,6412.234375,6406.55615234375,4.487361431121826,0.4983750283718109,0.6924383640289307,1.541002811910557e-22,0.002,1.0,0.5003203749656677
463200,149,4.370841979980469,6399.87255859375,6392.3896484375,6.271431922912598,0.5179128050804138,0.6932337284088135,1.5256688148535916e-22,0.002,1.0,0.49997735023498535
463300,149,-38.6492919921875,6404.4755859375,6396.86279296875,6.406426906585693,0.5131254196166992,0.693152129650116,1.5104874012078474e-22,0.002,1.0,0.49999141693115234
463400,149,-36.9566650390625,6404.13134765625,6395.1064453125,7.844048500061035,0.48726552724838257,0.6931309700012207,1.4954570526674786e-22,0.002,1.0,0.5000091791152954
463500,149,-38.97265625,6405.05126953125,6396.673828125,7.182731628417969,0.5012228488922119,0.6931554079055786,1.480576266034785e-22,0.002,1.0,0.4999959468841553
463600,149,4.572563171386719,6398.736328125,6390.81787109375,6.724081993103027,0.5010602474212646,0.6931444406509399,1.46584355306988e-22,0.002,1.0,0.5000011920928955
463700,149,-35.6630859375,6405.8173828125,6396.44482421875,8.16952896118164,0.5096065998077393,0.6931476593017578,1.4512574403418443e-22,0.002,1.0,0.49999988079071045
463800,149,-39.545654296875,6402.28173828125,6395.5087890625,5.582897186279297,0.4967051148414612,0.6931472420692444,1.4368164690813764e-22,0.002,1.0,0.49999988079071045
463900,149,-38.9027099609375,6395.07568359375,6386.6357421875,7.260216236114502,0.48651474714279175,0.6931470632553101,1.4225191950348884e-22,0.002,1.0,0.5000000596046448
464000,149,5.325046539306641,6392.267578125,6383.87158203125,7.205394744873047,0.49727863073349,0.6931472420692444,1.4083641883200734e-22,0.002,1.0,0.5
464100,149,-39.9814453125,6395.00439453125,6387.439453125,6.386693000793457,0.4847063422203064,0.6931472420692444,1.3943500332828991e-22,0.002,1.0,0.5
464200,149,-37.0615234375,6394.5068359375,6386.1474609375,7.146918296813965,0.5192228555679321,0.6931472420692444,1.3804753283560265e-22,0.002,1.0,0.5
464300,149,-38.3631591796875,6394.58154296875,6386.6953125,6.677602767944336,0.5152550935745239,0.6931472420692444,1.3667386859186379e-22,0.002,1.0,0.5
464400,149,3.9098129272460938,6383.54931640625,6375.78076171875,6.582937717437744,0.4923442006111145,0.6931472420692444,1.353138732157662e-22,0.002,1.0,0.5
464500,149,-38.5147705078125,6387.6484375,6379.5419921875,6.920361518859863,0.49287766218185425,0.6931472420692444,1.3396741069303747e-22,0.002,1.0,0.5
464600,149,-38.1234130859375,6387.27392578125,6378.5625,7.53018856048584,0.48757457733154297,0.6931465864181519,1.3263434636283725e-22,0.002,1.0,0.5000002384185791
464700,149,-39.326904296875,6386.63623046875,6379.08349609375,6.3734130859375,0.4860501289367676,0.6931471824645996,1.3131454690428943e-22,0.002,1.0,0.5000000596046448
464800,149,4.778022766113281,6362.35009765625,6353.2646484375,7.884498596191406,0.5079488158226013,0.6931472420692444,1.300078803231489e-22,0.002,1.0,0.4999999403953552
464900,150,-35.852294921875,6381.22216796875,6372.25390625,7.773326396942139,0.5015811920166016,0.6931471824645996,1.2871421593860057e-22,0.002,1.0,0.5
465000,150,-38.508056640625,6378.4931640625,6370.2353515625,7.071926593780518,0.4933024048805237,0.6928153038024902,1.274334243701899e-22,0.002,1.0,0.5003131031990051
465100,150,-37.170654296875,6380.81787109375,6372.0849609375,7.54490852355957,0.4971696734428406,0.6908345818519592,1.2616537752488352e-22,0.002,1.0,0.5011515617370605
465200,150,5.1126861572265625,6373.58837890625,6365.98828125,6.417959690093994,0.4906770884990692,0.6915131211280823,1.2490994858425822e-22,0.002,1.0,0.5007964968681335
465300,150,-36.125244140625,6371.3408203125,6362.2470703125,7.905543327331543,0.49562034010887146,0.6922651529312134,1.2366701199181817e-22,0.002,1.0,0.5004259943962097
465400,150,-39.993408203125,6372.36669921875,6364.74951171875,6.457949638366699,0.46621403098106384,0.6927353143692017,1.224364434404375e-22,0.002,1.0,0.50019770860672
465500,150,-35.8111572265625,6370.3681640625,6361.86328125,7.30944299697876,0.5023379325866699,0.6929749846458435,1.2121811985992852e-22,0.002,1.0,0.5000821948051453
465600,150,5.1658477783203125,6352.6689453125,6344.3857421875,7.105134963989258,0.48552393913269043,0.6930820345878601,1.200119194047336e-22,0.002,1.0,0.5000309348106384
465700,150,-39.4560546875,6367.32275390625,6359.5439453125,6.592782020568848,0.4925120770931244,0.6931249499320984,1.1881772144173877e-22,0.002,1.0,0.5000104904174805
465800,150,-36.598388671875,6367.59375,6358.84716796875,7.567191123962402,0.48584994673728943,0.6931405067443848,1.1763540653820905e-22,0.002,1.0,0.5000031590461731
465900,150,-39.669189453125,6370.4189453125,6362.681640625,6.56804084777832,0.47622305154800415,0.6931455135345459,1.1646485644984449e-22,0.002,1.0,0.5000007748603821
466000,150,5.083187103271484,6369.97314453125,6363.015625,5.773309707641602,0.4908990263938904,0.6931468844413757,1.1530595410895416e-22,0.002,1.0,0.5000001192092896
466100,150,-38.751220703125,6372.64013671875,6365.1787109375,6.263872146606445,0.5043507814407349,0.6931472420692444,1.1415858361274778e-22,0.002,1.0,0.5
466200,150,-38.6444091796875,6375.06640625,6366.5791015625,7.29526424407959,0.49858972430229187,0.6931472420692444,1.1302263021174468e-22,0.002,1.0,0.5
466300,150,-37.41748046875,6366.4052734375,6357.91015625,7.306646347045898,0.4950019121170044,0.6931473016738892,1.1189798029829734e-22,0.002,1.0,0.5
466400,150,4.326385498046875,6350.40185546875,6342.42822265625,6.7709197998046875,0.5090703964233398,0.6931473016738892,1.1078452139522954e-22,0.002,1.0,0.5
466500,150,-39.08203125,6364.2978515625,6356.724609375,6.393548011779785,0.4865240454673767,0.6931473016738892,1.0968214214458718e-22,0.002,1.0,0.5
466600,150,-38.73046875,6377.6826171875,6369.8232421875,6.656982421875,0.5089704990386963,0.6931473016738892,1.085907322965015e-22,0.002,1.0,0.5
466700,150,-38.843994140625,6369.8408203125,6361.30859375,7.347480773925781,0.4911336600780487,0.6931473016738892,1.0751018269816302e-22,0.002,1.0,0.5
466800,150,4.493988037109375,6343.4765625,6335.677734375,6.615559101104736,0.48987245559692383,0.6931473016738892,1.064403852829049e-22,0.002,1.0,0.5
466900,150,-28.79345703125,6362.84814453125,6337.84765625,23.830642700195312,0.4710882306098938,0.6985585689544678,1.0538123305939481e-22,0.002,1.0,0.4973207116127014
467000,150,-38.5489501953125,6363.21044921875,6354.72021484375,7.2978515625,0.49896788597106934,0.6931473016738892,1.0433262010093519e-22,0.002,1.0,0.5
467100,150,-38.4952392578125,6355.1787109375,6346.81103515625,7.186886787414551,0.48706620931625366,0.6931473016738892,1.0329444153486904e-22,0.002,1.0,0.5
467200,150,4.893867492675781,6337.85986328125,6330.1171875,6.559501647949219,0.4899803400039673,0.6931473016738892,1.0226659353209165e-22,0.002,1.0,0.5
467300,150,-38.5924072265625,6357.1455078125,6348.9267578125,7.01841402053833,0.5067092180252075,0.6931473016738892,1.0124897329666666e-22,0.002,1.0,0.5
467400,150,-36.630859375,6355.57763671875,6346.7236328125,7.6699981689453125,0.4920194745063782,0.6919193267822266,1.002414790555452e-22,0.002,1.0,0.500697672367096
467500,150,-38.5006103515625,6356.52294921875,6348.61328125,6.707827568054199,0.5105042457580566,0.6910083293914795,9.924401004838754e-23,0.002,1.0,0.501058042049408
467600,150,5.283672332763672,6344.02197265625,6335.4853515625,7.352479934692383,0.4919775128364563,0.6917451620101929,9.825646651748597e-23,0.002,1.0,0.5006818771362305
467700,150,-37.830322265625,6354.31201171875,6345.654296875,7.462920188903809,0.5023856163024902,0.6924128532409668,9.727874969778793e-23,0.002,1.0,0.5003542900085449
467800,150,-38.275146484375,6353.1025390625,6344.701171875,7.208137035369873,0.5005303621292114,0.6928078532218933,9.631076180701837e-23,0.002,1.0,0.5001628398895264
467900,150,-39.286376953125,6345.1611328125,6337.4404296875,6.526676177978516,0.5010465383529663,0.6930045485496521,9.535240603590073e-23,0.002,1.0,0.5000681281089783
468000,151,6.723316192626953,6348.87109375,6340.4501953125,7.246733665466309,0.48138925433158875,0.6930921077728271,9.440358653847464e-23,0.002,1.0,0.5000262260437012
468100,151,-37.855712890625,6350.78369140625,6342.13916015625,7.439085960388184,0.5120127201080322,0.6931276321411133,9.346420842251046e-23,0.002,1.0,0.5000092387199402
468200,151,-38.4345703125,6352.89208984375,6344.609375,7.0899457931518555,0.49930688738822937,0.6931408643722534,9.253417774001908e-23,0.002,1.0,0.5000029802322388
468300,151,-39.712158203125,6342.02587890625,6335.412109375,5.423567771911621,0.4971047341823578,0.6931453943252563,9.161340147785575e-23,0.002,1.0,0.5000008344650269
468400,151,5.313194274902344,6331.5244140625,6323.4208984375,6.919110298156738,0.49123185873031616,0.6931467056274414,9.070178754841818e-23,0.002,1.0,0.5000001788139343
468500,151,-39.317626953125,6334.24072265625,6326.814453125,6.253966331481934,0.47901225090026855,0.6931471228599548,8.979924478043672e-23,0.002,1.0,0.5
468600,151,-39.5478515625,6337.4833984375,6330.28662109375,6.014578819274902,0.48887377977371216,0.6931472420692444,8.890568290985595e-23,0.002,1.0,0.5
468700,151,-38.1273193359375,6345.97314453125,6337.3603515625,7.40489387512207,0.5145174264907837,0.6931472420692444,8.802101257080769e-23,0.002,1.0,0.5
468800,151,5.507968902587891,6331.9130859375,6324.0166015625,6.715857982635498,0.4882979393005371,0.6923750638961792,8.714514528667309e-23,0.002,1.0,0.5004873275756836
468900,151,-38.768310546875,6336.9462890625,6328.9990234375,6.761627197265625,0.49453645944595337,0.6910659670829773,8.62779934612342e-23,0.002,1.0,0.5010340213775635
